"productid","product_name","productdescription","warehouse","country","totalstockonhand","totalstockmovement"
"89a70e93-394e-47f7-a5af-483f54a1b147",Bespoke Metal Chips,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",DUB19 - Amazon Dublin,Ireland,180,99
"89a70e93-394e-47f7-a5af-483f54a1b147",Bespoke Metal Chips,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",SAD1 - Amazon San Diego,United States of America,821,271
"89a70e93-394e-47f7-a5af-483f54a1b147",Bespoke Metal Chips,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",CPT2 - Amazon Capetown,South Africa,288,115
"89a70e93-394e-47f7-a5af-483f54a1b147",Bespoke Metal Chips,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",LAS7 - Amazon Las Vegas,United States of America,702,291
"89a70e93-394e-47f7-a5af-483f54a1b147",Bespoke Metal Chips,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",DUS2 - Amazon Rheinberg,Germany,291,132
"8acbf94a-2396-4d51-a673-21c67fc2cddf",Refined Cotton Chips,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",BER3 - Amazon Brieselang,Germany,323,93
"8acbf94a-2396-4d51-a673-21c67fc2cddf",Refined Cotton Chips,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",BVA1 - Amazon Boves,France,715,345
"8acbf94a-2396-4d51-a673-21c67fc2cddf",Refined Cotton Chips,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",WEL1 - Amazon Wels,Austria,179,111
"8acbf94a-2396-4d51-a673-21c67fc2cddf",Refined Cotton Chips,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",BUE1 - Amazon Buenos Aires,Argentina,711,251
"8acbf94a-2396-4d51-a673-21c67fc2cddf",Refined Cotton Chips,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",BOG2 - Amazon Bogota,Columbia,326,117
"8acbf94a-2396-4d51-a673-21c67fc2cddf",Refined Cotton Chips,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",CPN3 - Amazon Copenaghen,Denmark,787,309
"8ad57e12-481c-4070-8596-719f631f4e9c",Handcrafted Metal Gloves,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",BER6 - Amazon Berlin,Germany,266,84
"8ad57e12-481c-4070-8596-719f631f4e9c",Handcrafted Metal Gloves,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",CHI1 - Amazon Chicago,United States of America,826,285
"8ad57e12-481c-4070-8596-719f631f4e9c",Handcrafted Metal Gloves,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",BRX2 - Amazon Bruxelles,Belgium,241,100
"8ad57e12-481c-4070-8596-719f631f4e9c",Handcrafted Metal Gloves,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",SHA1 - Amazon Shanghai,China,731,254
"8ad57e12-481c-4070-8596-719f631f4e9c",Handcrafted Metal Gloves,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",CGN1 - Amazon Koblenz,Germany,874,329
"8ad57e12-481c-4070-8596-719f631f4e9c",Handcrafted Metal Gloves,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",MXP5 - Amazon Castel San Giovanni,Italy,364,111
"8c86fc61-e56a-48f5-989f-5811993863b7",Practical Metal Keyboard,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,ZRH13 - Amazon Zurich,Switzerland,716,354
"8c86fc61-e56a-48f5-989f-5811993863b7",Practical Metal Keyboard,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,MIS1 - Amazon Mississauga,Canada,768,308
"8c86fc61-e56a-48f5-989f-5811993863b7",Practical Metal Keyboard,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,BCN1 - Amazon El Prat de Llobregat,Spain,302,99
"8c86fc61-e56a-48f5-989f-5811993863b7",Practical Metal Keyboard,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,MRS1 - Amazon Montelimar,France,267,95
"8c86fc61-e56a-48f5-989f-5811993863b7",Practical Metal Keyboard,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,HOU2 - Amazon Houston,United States of America,848,260
"8c86fc61-e56a-48f5-989f-5811993863b7",Practical Metal Keyboard,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,HKG1 - Amazon Hong Kong,Hong Kong,357,93
"8cc75349-3ffc-460d-b336-a4168946c9c4",Ergonomic Bronze Table,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,POZ1 - Amazon Sady,Poland,762,243
"8cc75349-3ffc-460d-b336-a4168946c9c4",Ergonomic Bronze Table,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,DUB19 - Amazon Dublin,Ireland,260,114
"8cc75349-3ffc-460d-b336-a4168946c9c4",Ergonomic Bronze Table,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,SAD1 - Amazon San Diego,United States of America,807,300
"8cc75349-3ffc-460d-b336-a4168946c9c4",Ergonomic Bronze Table,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,CPT2 - Amazon Capetown,South Africa,295,91
"8cc75349-3ffc-460d-b336-a4168946c9c4",Ergonomic Bronze Table,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,LAS7 - Amazon Las Vegas,United States of America,802,332
"8cc75349-3ffc-460d-b336-a4168946c9c4",Ergonomic Bronze Table,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,DUS2 - Amazon Rheinberg,Germany,218,110
"8eb400b4-6396-4677-969b-bb48971f4c88",Modern Concrete Soap,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,NDH1  - Amazon New Delhi,India,704,292
"8eb400b4-6396-4677-969b-bb48971f4c88",Modern Concrete Soap,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,BVA1 - Amazon Boves,France,264,93
"8eb400b4-6396-4677-969b-bb48971f4c88",Modern Concrete Soap,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,DBA1 - Amazon Dubai,Emirates United States,927,314
"8eb400b4-6396-4677-969b-bb48971f4c88",Modern Concrete Soap,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,BUE1 - Amazon Buenos Aires,Argentina,279,124
"8eb400b4-6396-4677-969b-bb48971f4c88",Modern Concrete Soap,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,TOR1 - Amazon Toronto,Canada,716,328
"8eb400b4-6396-4677-969b-bb48971f4c88",Modern Concrete Soap,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,CPN3 - Amazon Copenaghen,Denmark,325,123
"8f0c30a4-0e34-422f-96f9-06e4385ba6e8",Recycled Metal Chips,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",LCY1 - Amazon London,United Kingdom,793,288
"8f0c30a4-0e34-422f-96f9-06e4385ba6e8",Recycled Metal Chips,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",CHI1 - Amazon Chicago,United States of America,284,69
"8f0c30a4-0e34-422f-96f9-06e4385ba6e8",Recycled Metal Chips,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",SHA1 - Amazon Shanghai,China,262,106
"8f0c30a4-0e34-422f-96f9-06e4385ba6e8",Recycled Metal Chips,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",BCR2 - Amazon Bucarest,Romania,845,314
"8f0c30a4-0e34-422f-96f9-06e4385ba6e8",Recycled Metal Chips,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",CGN1 - Amazon Koblenz,Germany,272,110
"8f0c30a4-0e34-422f-96f9-06e4385ba6e8",Recycled Metal Chips,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",LUX16 - Amazon Luxemburg,Luxemburg,755,245
"90e73dcd-7897-42e5-bad8-1a8d76cb29e9",Oriental Steel Shirt,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,MIA1 - Amazon Miami,United States of America,344,89
"90e73dcd-7897-42e5-bad8-1a8d76cb29e9",Oriental Steel Shirt,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,DUB19 - Amazon Dublin,Ireland,747,301
"90e73dcd-7897-42e5-bad8-1a8d76cb29e9",Oriental Steel Shirt,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,SYD1 - Amazon Sidney,Australia,248,87
"90e73dcd-7897-42e5-bad8-1a8d76cb29e9",Oriental Steel Shirt,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,PHX7 - Amazon Phoenix,United States of America,285,132
"90e73dcd-7897-42e5-bad8-1a8d76cb29e9",Oriental Steel Shirt,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,CPT2 - Amazon Capetown,South Africa,782,279
"90e73dcd-7897-42e5-bad8-1a8d76cb29e9",Oriental Steel Shirt,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,DUS2 - Amazon Rheinberg,Germany,797,255
"911a3cbd-2e09-4951-b3b2-b08d0be8e4a6",Refined Soft Ball,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",BER6 - Amazon Berlin,Germany,255,124
"911a3cbd-2e09-4951-b3b2-b08d0be8e4a6",Refined Soft Ball,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",CHI1 - Amazon Chicago,United States of America,852,219
"911a3cbd-2e09-4951-b3b2-b08d0be8e4a6",Refined Soft Ball,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",BRX2 - Amazon Bruxelles,Belgium,243,102
"911a3cbd-2e09-4951-b3b2-b08d0be8e4a6",Refined Soft Ball,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",SHA1 - Amazon Shanghai,China,722,341
"911a3cbd-2e09-4951-b3b2-b08d0be8e4a6",Refined Soft Ball,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",CGN1 - Amazon Koblenz,Germany,688,318
"911a3cbd-2e09-4951-b3b2-b08d0be8e4a6",Refined Soft Ball,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",MXP5 - Amazon Castel San Giovanni,Italy,205,61
"91e2c107-533c-41d3-b83e-70f25823e01d",Modern Steel Shoes,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,CAI1 - Amazon El Cairo,Egypt,820,280
"91e2c107-533c-41d3-b83e-70f25823e01d",Modern Steel Shoes,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,LCY1 - Amazon London,United Kingdom,301,103
"91e2c107-533c-41d3-b83e-70f25823e01d",Modern Steel Shoes,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,SVQ1 - Amazon Sevilla,Spain,731,296
"91e2c107-533c-41d3-b83e-70f25823e01d",Modern Steel Shoes,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,DEH8 - Amazon Den Haag,Netherlands,753,286
"91e2c107-533c-41d3-b83e-70f25823e01d",Modern Steel Shoes,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,BCR2 - Amazon Bucarest,Romania,329,96
"91e2c107-533c-41d3-b83e-70f25823e01d",Modern Steel Shoes,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,LUX16 - Amazon Luxemburg,Luxemburg,244,82
"93647d7e-ac48-4821-ae69-cec8564e1973",Sleek Concrete Sausages,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",CAI1 - Amazon El Cairo,Egypt,382,125
"93647d7e-ac48-4821-ae69-cec8564e1973",Sleek Concrete Sausages,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",MIA1 - Amazon Miami,United States of America,762,266
"93647d7e-ac48-4821-ae69-cec8564e1973",Sleek Concrete Sausages,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",SYD1 - Amazon Sidney,Australia,791,297
"93647d7e-ac48-4821-ae69-cec8564e1973",Sleek Concrete Sausages,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",SVQ1 - Amazon Sevilla,Spain,260,110
"93647d7e-ac48-4821-ae69-cec8564e1973",Sleek Concrete Sausages,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",PHX7 - Amazon Phoenix,United States of America,800,248
"93647d7e-ac48-4821-ae69-cec8564e1973",Sleek Concrete Sausages,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",DEH8 - Amazon Den Haag,Netherlands,365,123
"948cb8ec-44f8-433b-8b17-23d7686cb04a",Elegant Bronze Soap,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",SAP1 - Amazon San Paolo,Brasil,305,93
"948cb8ec-44f8-433b-8b17-23d7686cb04a",Elegant Bronze Soap,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",NYC1 - Amazon New York City,United States of America,900,314
"948cb8ec-44f8-433b-8b17-23d7686cb04a",Elegant Bronze Soap,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",LIS3 - Amazon Lisbon,Portugal,244,128
"948cb8ec-44f8-433b-8b17-23d7686cb04a",Elegant Bronze Soap,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",CWL1 - Amazon Swansea,United Kingdom,218,109
"948cb8ec-44f8-433b-8b17-23d7686cb04a",Elegant Bronze Soap,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",TKY6 - Amazon Tokyo,Japan,681,265
"948cb8ec-44f8-433b-8b17-23d7686cb04a",Elegant Bronze Soap,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",MXC2 - Amazon Mexico City,Mexico,823,239
"969cee7a-ab3a-486a-9507-06a04c4eef3e",Fantastic Bronze Soap,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",BER3 - Amazon Brieselang,Germany,373,78
"969cee7a-ab3a-486a-9507-06a04c4eef3e",Fantastic Bronze Soap,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",BVA1 - Amazon Boves,France,627,275
"969cee7a-ab3a-486a-9507-06a04c4eef3e",Fantastic Bronze Soap,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",WEL1 - Amazon Wels,Austria,180,105
"969cee7a-ab3a-486a-9507-06a04c4eef3e",Fantastic Bronze Soap,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",BUE1 - Amazon Buenos Aires,Argentina,673,322
"969cee7a-ab3a-486a-9507-06a04c4eef3e",Fantastic Bronze Soap,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",BOG2 - Amazon Bogota,Columbia,343,96
"969cee7a-ab3a-486a-9507-06a04c4eef3e",Fantastic Bronze Soap,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",CPN3 - Amazon Copenaghen,Denmark,887,281
"9af520f2-ae6e-44d1-89c2-79e6cdf38d96",Incredible Steel Computer,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",MAN1 - Amazon Manchester,United Kingdom,799,259
"9af520f2-ae6e-44d1-89c2-79e6cdf38d96",Incredible Steel Computer,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",ORY1 - Amazon Saran,France,714,302
